51.3632,0.0676,2.7495,1
51.322,0.0662,2.754,1
50.3798,0.0447,2.7267,1
50.5747,0.0502,2.6988,1
50.7696,0.0556,2.6709,1
50.9756,0.0572,2.664,1
51.1869,0.0569,2.6668,1
51.3431,0.0561,2.6716,1
51.3271,0.0541,2.6822,1
51.3112,0.052,2.6929,1
51.254,0.0484,2.7016,1
50.5625,0.0477,2.7738,1
50.238,0.0532,2.7539,1
50.3504,0.0552,2.7368,1
50.6433,0.0587,2.7024,1
50.9362,0.0622,2.6679,1
50.6268,0.0843,2.5681,1
49.2659,0.0684,2.7019,1
48.6607,0.0548,2.7628,1
48.6914,0.0431,2.7624,1
49.2454,0.0365,2.7447,1
49.3178,0.0425,2.7223,1
49.301,0.0505,2.6928,1
49.2621,0.0562,2.6717,1
49.1476,0.054,2.6791,1
49.0331,0.0518,2.6864,1
48.8321,0.0453,2.7084,1
48.6078,0.0376,2.7342,1
48.4028,0.0311,2.7557,1
47.3563,0.0319,2.7878,1
47.3926,0.0313,2.7842,1
47.4525,0.0303,2.7789,1
47.5227,0.0291,2.7738,1
49.1033,0.0376,2.7525,1
49.4186,0.0468,2.7472,1
49.728,0.0587,2.7381,1
50.0357,0.0715,2.7278,1
50.3752,0.0798,2.7211,1
50.7778,0.0792,2.7215,1
51.1803,0.0786,2.722,1
51.1591,0.0755,2.7249,1
51.089,0.0721,2.7282,1
50.8766,0.0671,2.7349,1
50.4966,0.06,2.7456,1
50.1043,0.0528,2.7563,1
47.8656,0.0382,2.7708,1
47.9902,0.0429,2.7601,1
48.1531,0.0443,2.7579,1
48.332,0.0443,2.7591,1
48.4871,0.0442,2.7609,1
48.5773,0.0442,2.7642,1
48.6675,0.0442,2.7674,1
48.7207,0.0442,2.7677,1
48.7663,0.0441,2.7673,1
48.8039,0.0439,2.7665,1
48.8293,0.0435,2.7653,1
48.8548,0.0432,2.7641,1
48.9578,0.0433,2.7578,1
49.0649,0.0435,2.7512,1
49.117,0.044,2.7482,1
49.117,0.0449,2.7486,1
49.1163,0.0457,2.7491,1
49.1069,0.0468,2.7499,1
49.0974,0.0479,2.7507,1
49.0705,0.0479,2.7507,1
49.0336,0.0472,2.7503,1
48.9912,0.0462,2.7502,1
48.9264,0.0436,2.751,1
48.8616,0.0411,2.7518,1
48.7497,0.0387,2.7545,1
48.6229,0.0365,2.7578,1
48.4968,0.0341,2.7608,1
47.2354,0.0311,2.7804,1
48.0243,0.0408,2.7656,1
48.4766,0.0462,2.757,1
48.4566,0.0457,2.757,1
48.4365,0.0451,2.757,1
48.2846,0.0423,2.7594,1
48.1295,0.0393,2.7619,1
47.8898,0.0355,2.7674,1
47.5779,0.0309,2.7756,1
48.0369,0.0467,2.8003,1
48.1756,0.0548,2.7896,1
48.3873,0.0587,2.7826,1
48.6813,0.0581,2.7798,1
48.9649,0.0573,2.7767,1
48.9309,0.0543,2.7685,1
48.8968,0.0514,2.7603,1
48.542,0.0475,2.7628,1
47.9677,0.0429,2.7727,1
47.4903,0.0392,2.7807,1
47.544,0.0406,2.7791,1
47.5978,0.0421,2.7775,1
48.387,0.0493,2.7585,1
49.4667,0.0587,2.7327,1
50.2372,0.0653,2.7145,1
50.2019,0.0647,2.7161,1
50.1666,0.064,2.7177,1
49.8883,0.0608,2.7256,1
49.5637,0.057,2.7346,1
48.9968,0.0507,2.7466,1
48.0671,0.0405,2.763,1
47.1375,0.0303,2.7794,1
47.5411,0.0346,2.7754,1
47.3136,0.0387,2.7551,1
47.3829,0.045,2.7222,1
47.4566,0.0512,2.6901,1
47.7747,0.0504,2.6967,1
48.0928,0.0495,2.7032,1
48.1732,0.0468,2.7205,1
48.08,0.0425,2.7455,1
48.0085,0.0379,2.769,1
52.285,0.0768,2.745,1
57.2547,0.1047,2.6634,1
59.0051,0.1224,2.6253,1
60.3652,0.1361,2.5954,1
59.9435,0.1313,2.6032,1
59.5217,0.1266,2.611,1
58.057,0.1114,2.6386,1
56.2299,0.0925,2.673,1
50.73,0.0539,2.7336,1
50.8957,0.0618,2.734,1
50.8686,0.0619,2.7381,1
50.8248,0.0613,2.7427,1
50.6918,0.059,2.7535,1
48.5798,0.0331,2.7517,1
48.1619,0.0347,2.7363,1
48.1734,0.0389,2.7384,1
48.1849,0.0431,2.7404,1
48.2874,0.0468,2.7464,1
48.424,0.0503,2.7538,1
48.6346,0.0526,2.7601,1
49.0276,0.0521,2.7638,1
49.4207,0.0516,2.7675,1
